Age,Gender,Education_Level,Job_Title,Years_of_Experience,Salary,Gender_Female,Gender_Male,Gender_Other,Education_Level_encode,Job_Title_encode
29.0,Female,Bachelor,Software Developer,3.0,65000.0,1.0,0.0,0.0,2.0,64680.0
31.0,Male,Master,Product Manager,6.0,120000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
38.0,Male,Bachelor,Data Scientist,10.0,150000.0,0.0,1.0,0.0,2.0,166105.96026490067
27.0,Male,Bachelor,Software Engineer,3.0,70000.0,0.0,1.0,0.0,2.0,113243.24324324324
46.0,Female,PhD,Director of Data Science,20.0,220000.0,1.0,0.0,0.0,4.0,204561.40350877194
33.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
32.0,Male,Master,Product Manager,7.0,110000.0,0.0,1.0,0.0,3.0,142476.03833865814
25.0,Female,Master,Software Engineer,2.0,60000.0,1.0,0.0,0.0,3.0,113243.24324324324
37.0,Male,Bachelor,Data Analyst,11.0,160000.0,0.0,1.0,0.0,2.0,125090.90909090909
28.0,Male,Bachelor,Software Engineer,4.0,75000.0,0.0,1.0,0.0,2.0,113243.24324324324
41.0,Female,PhD,Director of Data Science,16.0,200000.0,1.0,0.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Analyst,8.0,100000.0,0.0,1.0,0.0,3.0,125090.90909090909
24.0,Female,Bachelor,Software Developer,2.0,55000.0,1.0,0.0,0.0,2.0,64680.0
36.0,Male,PhD,Senior Data Scientist,12.0,170000.0,0.0,1.0,0.0,4.0,151147.54098360657
30.0,Female,Bachelor,Software Engineer,5.0,90000.0,1.0,0.0,0.0,2.0,113243.24324324324
29.0,Male,Bachelor,Front End Developer,4.0,80000.0,0.0,1.0,0.0,2.0,77419.35483870968
42.0,Male,Master,Product Manager,14.0,180000.0,0.0,1.0,0.0,3.0,142476.03833865814
26.0,Male,Bachelor,Software Developer,2.0,60000.0,0.0,1.0,0.0,2.0,64680.0
35.0,Female,Master,Data Analyst,9.0,120000.0,1.0,0.0,0.0,3.0,125090.90909090909
27.0,Female,Bachelor,Software Engineer,3.0,70000.0,1.0,0.0,0.0,2.0,113243.24324324324
48.0,Male,PhD,Director of Data Science,18.0,210000.0,0.0,1.0,0.0,4.0,204561.40350877194
34.0,Male,Master,Data Scientist,9.0,140000.0,0.0,1.0,0.0,3.0,166105.96026490067
23.0,Female,Bachelor,Software Engineer,1.0,50000.0,1.0,0.0,0.0,2.0,113243.24324324324
34.0,Female,Bachelor,Full Stack Engineer,8.0,122485.0,1.0,0.0,0.0,2.0,126719.84090909091
25.0,Male,PhD,Software Engineer Manager,12.0,169159.0,0.0,1.0,0.0,4.0,172960.62933333335
43.0,Male,Master,Senior Software Engineer,21.0,187081.0,0.0,1.0,0.0,3.0,151326.68852459016
53.0,Other,High School,Senior Project Engineer,31.0,166109.0,0.0,0.0,1.0,1.0,166224.75471698114
27.0,Female,Master,Front end Developer,5.0,78354.0,1.0,0.0,0.0,3.0,85025.84166666666
25.0,Male,Bachelor,Back end Developer,2.0,90249.0,0.0,1.0,0.0,2.0,102352.56147540984
29.0,Female,Master,Senior Software Engineer,6.0,132720.0,1.0,0.0,0.0,3.0,151326.68852459016
52.0,Male,PhD,Software Engineer Manager,23.0,161568.0,0.0,1.0,0.0,4.0,172960.62933333335
41.0,Male,Master,Front end Developer,13.0,127346.0,0.0,1.0,0.0,3.0,85025.84166666666
49.0,Female,Bachelor,Back end Developer,19.0,120177.0,1.0,0.0,0.0,2.0,102352.56147540984
25.0,Other,High School,Full Stack Engineer,2.0,69032.0,0.0,0.0,1.0,1.0,126719.84090909091
35.0,Male,Master,Senior Project Engineer,8.0,101332.0,0.0,1.0,0.0,3.0,166224.75471698114
57.0,Female,PhD,Full Stack Engineer,30.0,121450.0,1.0,0.0,0.0,4.0,126719.84090909091
35.0,Female,Bachelor,Senior Project Engineer,12.0,166375.0,1.0,0.0,0.0,2.0,166224.75471698114
43.0,Male,Master,Senior Software Engineer,21.0,185119.0,0.0,1.0,0.0,3.0,151326.68852459016
37.0,Female,Bachelor,Full Stack Engineer,10.0,149217.0,1.0,0.0,0.0,2.0,126719.84090909091
50.0,Male,Master,Software Engineer Manager,21.0,166512.0,0.0,1.0,0.0,3.0,172960.62933333335
52.0,Female,Master,Senior Software Engineer,28.0,186963.0,1.0,0.0,0.0,3.0,151326.68852459016
26.0,Male,Bachelor,Back end Developer,3.0,75072.0,0.0,1.0,0.0,2.0,102352.56147540984
34.0,Female,Master,Full Stack Engineer,10.0,163398.0,1.0,0.0,0.0,3.0,126719.84090909091
30.0,Male,High School,Senior Project Engineer,11.0,103947.0,0.0,1.0,0.0,1.0,166224.75471698114
60.0,Female,PhD,Software Engineer Manager,33.0,179180.0,1.0,0.0,0.0,4.0,172960.62933333335
50.0,Male,Bachelor,Back end Developer,23.0,175966.0,0.0,1.0,0.0,2.0,102352.56147540984
58.0,Male,Master,Senior Software Engineer,27.0,190004.0,0.0,1.0,0.0,3.0,151326.68852459016
35.0,Female,Master,Full Stack Engineer,10.0,152039.0,1.0,0.0,0.0,3.0,126719.84090909091
28.0,Male,Master,Front end Developer,5.0,76742.0,0.0,1.0,0.0,3.0,85025.84166666666
57.0,Female,PhD,Software Engineer Manager,33.0,191790.0,1.0,0.0,0.0,4.0,172960.62933333335
46.0,Female,Bachelor,Senior Software Engineer,20.0,139398.0,1.0,0.0,0.0,2.0,151326.68852459016
28.0,Male,High School,Back end Developer,7.0,95845.0,0.0,1.0,0.0,1.0,102352.56147540984
34.0,Male,Master,Full Stack Engineer,12.0,160976.0,0.0,1.0,0.0,3.0,126719.84090909091
33.0,Female,Master,Senior Project Engineer,9.0,126753.0,1.0,0.0,0.0,3.0,166224.75471698114
37.0,Other,Master,Full Stack Engineer,14.0,161393.0,0.0,0.0,1.0,3.0,126719.84090909091
33.0,Male,Master,Senior Software Engineer,8.0,139817.0,0.0,1.0,0.0,3.0,151326.68852459016
53.0,Male,PhD,Software Engineer Manager,25.0,181714.0,0.0,1.0,0.0,4.0,172960.62933333335
35.0,Female,Bachelor,Back end Developer,10.0,114776.0,1.0,0.0,0.0,2.0,102352.56147540984
30.0,Male,Master,Full Stack Engineer,6.0,105725.0,0.0,1.0,0.0,3.0,126719.84090909091
24.0,Female,High School,Senior Project Engineer,1.0,52731.0,1.0,0.0,0.0,1.0,166224.75471698114
36.0,Male,Master,Front end Developer,8.0,106492.0,0.0,1.0,0.0,3.0,85025.84166666666
27.0,Female,Bachelor,Full Stack Engineer,4.0,73895.0,1.0,0.0,0.0,2.0,126719.84090909091
23.0,Male,PhD,Software Engineer Manager,1.0,119836.0,0.0,1.0,0.0,4.0,172960.62933333335
28.0,Female,Master,Senior Software Engineer,5.0,99747.0,1.0,0.0,0.0,3.0,151326.68852459016
52.0,Male,Bachelor,Back end Developer,25.0,168287.0,0.0,1.0,0.0,2.0,102352.56147540984
28.0,Female,Master,Full Stack Engineer,7.0,115920.0,1.0,0.0,0.0,3.0,126719.84090909091
32.0,Male,Master,Senior Project Engineer,11.0,128078.0,0.0,1.0,0.0,3.0,166224.75471698114
24.0,Female,Bachelor,Front end Developer,1.0,51265.0,1.0,0.0,0.0,2.0,85025.84166666666
43.0,Male,High School,Senior Software Engineer,22.0,165919.0,0.0,1.0,0.0,1.0,151326.68852459016
60.0,Female,PhD,Software Engineer Manager,34.0,188651.0,1.0,0.0,0.0,4.0,172960.62933333335
24.0,Male,Master,Back end Developer,0.0,55538.0,0.0,1.0,0.0,3.0,102352.56147540984
55.0,Male,Bachelor,Senior Project Engineer,28.0,193964.0,0.0,1.0,0.0,2.0,166224.75471698114
29.0,Female,Master,Full Stack Engineer,4.0,104702.0,1.0,0.0,0.0,3.0,126719.84090909091
44.0,Male,PhD,Software Engineer Manager,19.0,172955.0,0.0,1.0,0.0,4.0,172960.62933333335
40.0,Female,Master,Senior Software Engineer,16.0,138032.0,1.0,0.0,0.0,3.0,151326.68852459016
27.0,Male,Bachelor,Back end Developer,4.0,82683.0,0.0,1.0,0.0,2.0,102352.56147540984
43.0,Male,Master,Full Stack Engineer,17.0,155414.0,0.0,1.0,0.0,3.0,126719.84090909091
49.0,Female,High School,Senior Project Engineer,25.0,154207.0,1.0,0.0,0.0,1.0,166224.75471698114
30.0,Male,Master,Front end Developer,8.0,107895.0,0.0,1.0,0.0,3.0,85025.84166666666
42.0,Female,Bachelor,Senior Software Engineer,18.0,148446.0,1.0,0.0,0.0,2.0,151326.68852459016
26.0,Male,Master,Full Stack Engineer,4.0,102859.0,0.0,1.0,0.0,3.0,126719.84090909091
41.0,Female,PhD,Software Engineer Manager,13.0,138662.0,1.0,0.0,0.0,4.0,172960.62933333335
46.0,Male,Bachelor,Senior Project Engineer,23.0,181699.0,0.0,1.0,0.0,2.0,166224.75471698114
57.0,Female,Master,Full Stack Engineer,33.0,188232.0,1.0,0.0,0.0,3.0,126719.84090909091
22.0,Female,High School,Back end Developer,0.0,51832.0,1.0,0.0,0.0,1.0,102352.56147540984
54.0,Male,PhD,Software Engineer Manager,28.0,188484.0,0.0,1.0,0.0,4.0,172960.62933333335
42.0,Female,Master,Senior Software Engineer,16.0,138286.0,1.0,0.0,0.0,3.0,151326.68852459016
49.0,Male,Bachelor,Full Stack Engineer,22.0,181132.0,0.0,1.0,0.0,2.0,126719.84090909091
27.0,Female,Master,Back end Developer,4.0,73938.0,1.0,0.0,0.0,3.0,102352.56147540984
36.0,Male,Bachelor,Senior Project Engineer,14.0,119224.0,0.0,1.0,0.0,2.0,166224.75471698114
31.0,Female,Master,Full Stack Engineer,6.0,101186.0,1.0,0.0,0.0,3.0,126719.84090909091
39.0,Male,Master,Software Engineer Manager,14.0,142360.0,0.0,1.0,0.0,3.0,172960.62933333335
41.0,Female,Bachelor,Senior Project Engineer,20.0,151315.0,1.0,0.0,0.0,2.0,166224.75471698114
48.0,Male,PhD,Full Stack Engineer,23.0,181021.0,0.0,1.0,0.0,4.0,126719.84090909091
39.0,Female,Master,Senior Software Engineer,15.0,134641.0,1.0,0.0,0.0,3.0,151326.68852459016
48.0,Male,Bachelor,Front end Developer,23.0,173851.0,0.0,1.0,0.0,2.0,85025.84166666666
31.0,Other,High School,Back end Developer,8.0,104127.0,0.0,0.0,1.0,1.0,102352.56147540984
47.0,Male,Master,Senior Project Engineer,25.0,178859.0,0.0,1.0,0.0,3.0,166224.75471698114
29.0,Female,PhD,Full Stack Engineer,5.0,98568.0,1.0,0.0,0.0,4.0,126719.84090909091
32.0,Male,Bachelor,Software Engineer Manager,9.0,104661.0,0.0,1.0,0.0,2.0,172960.62933333335
38.0,Female,Master,Senior Software Engineer,13.0,134858.0,1.0,0.0,0.0,3.0,151326.68852459016
34.0,Male,Bachelor,Back end Developer,10.0,94502.0,0.0,1.0,0.0,2.0,102352.56147540984
23.0,Other,High School,Front end Developer,2.0,62852.0,0.0,0.0,1.0,1.0,85025.84166666666
34.0,Female,Bachelor,Full Stack Engineer,8.0,122485.0,1.0,0.0,0.0,2.0,126719.84090909091
25.0,Male,PhD,Software Engineer Manager,12.0,169159.0,0.0,1.0,0.0,4.0,172960.62933333335
43.0,Male,Master,Senior Software Engineer,21.0,187081.0,0.0,1.0,0.0,3.0,151326.68852459016
53.0,Other,High School,Senior Project Engineer,31.0,166109.0,0.0,0.0,1.0,1.0,166224.75471698114
27.0,Female,Master,Front end Developer,5.0,78354.0,1.0,0.0,0.0,3.0,85025.84166666666
25.0,Male,Bachelor,Back end Developer,2.0,90249.0,0.0,1.0,0.0,2.0,102352.56147540984
29.0,Female,Master,Senior Software Engineer,6.0,132720.0,1.0,0.0,0.0,3.0,151326.68852459016
52.0,Male,PhD,Software Engineer Manager,23.0,161568.0,0.0,1.0,0.0,4.0,172960.62933333335
41.0,Male,Master,Front end Developer,13.0,127346.0,0.0,1.0,0.0,3.0,85025.84166666666
49.0,Female,Bachelor,Back end Developer,19.0,120177.0,1.0,0.0,0.0,2.0,102352.56147540984
25.0,Other,High School,Full Stack Engineer,2.0,69032.0,0.0,0.0,1.0,1.0,126719.84090909091
35.0,Male,Master,Senior Project Engineer,8.0,101332.0,0.0,1.0,0.0,3.0,166224.75471698114
57.0,Female,PhD,Full Stack Engineer,30.0,121450.0,1.0,0.0,0.0,4.0,126719.84090909091
35.0,Female,Bachelor,Senior Project Engineer,12.0,166375.0,1.0,0.0,0.0,2.0,166224.75471698114
43.0,Male,Master,Senior Software Engineer,21.0,185119.0,0.0,1.0,0.0,3.0,151326.68852459016
37.0,Female,Bachelor,Full Stack Engineer,10.0,149217.0,1.0,0.0,0.0,2.0,126719.84090909091
50.0,Male,Master,Software Engineer Manager,21.0,166512.0,0.0,1.0,0.0,3.0,172960.62933333335
52.0,Female,Master,Senior Software Engineer,28.0,186963.0,1.0,0.0,0.0,3.0,151326.68852459016
26.0,Male,Bachelor,Back end Developer,3.0,75072.0,0.0,1.0,0.0,2.0,102352.56147540984
34.0,Female,Master,Full Stack Engineer,10.0,163398.0,1.0,0.0,0.0,3.0,126719.84090909091
30.0,Male,High School,Senior Project Engineer,11.0,103947.0,0.0,1.0,0.0,1.0,166224.75471698114
60.0,Female,PhD,Software Engineer Manager,33.0,179180.0,1.0,0.0,0.0,4.0,172960.62933333335
50.0,Male,Bachelor,Back end Developer,23.0,175966.0,0.0,1.0,0.0,2.0,102352.56147540984
58.0,Male,Master,Senior Software Engineer,27.0,190004.0,0.0,1.0,0.0,3.0,151326.68852459016
35.0,Female,Master,Full Stack Engineer,10.0,152039.0,1.0,0.0,0.0,3.0,126719.84090909091
28.0,Male,Master,Front end Developer,5.0,76742.0,0.0,1.0,0.0,3.0,85025.84166666666
57.0,Female,PhD,Software Engineer Manager,33.0,191790.0,1.0,0.0,0.0,4.0,172960.62933333335
46.0,Female,Bachelor,Senior Software Engineer,20.0,139398.0,1.0,0.0,0.0,2.0,151326.68852459016
28.0,Male,High School,Back end Developer,7.0,95845.0,0.0,1.0,0.0,1.0,102352.56147540984
34.0,Male,Master,Full Stack Engineer,12.0,160976.0,0.0,1.0,0.0,3.0,126719.84090909091
33.0,Female,Master,Senior Project Engineer,9.0,126753.0,1.0,0.0,0.0,3.0,166224.75471698114
37.0,Other,Master,Full Stack Engineer,14.0,161393.0,0.0,0.0,1.0,3.0,126719.84090909091
33.0,Male,Master,Senior Software Engineer,8.0,139817.0,0.0,1.0,0.0,3.0,151326.68852459016
53.0,Male,PhD,Software Engineer Manager,25.0,181714.0,0.0,1.0,0.0,4.0,172960.62933333335
35.0,Female,Bachelor,Back end Developer,10.0,114776.0,1.0,0.0,0.0,2.0,102352.56147540984
30.0,Male,Master,Full Stack Engineer,6.0,105725.0,0.0,1.0,0.0,3.0,126719.84090909091
24.0,Female,High School,Senior Project Engineer,1.0,52731.0,1.0,0.0,0.0,1.0,166224.75471698114
36.0,Male,Master,Front end Developer,8.0,106492.0,0.0,1.0,0.0,3.0,85025.84166666666
27.0,Female,Bachelor,Full Stack Engineer,4.0,73895.0,1.0,0.0,0.0,2.0,126719.84090909091
23.0,Male,PhD,Software Engineer Manager,1.0,119836.0,0.0,1.0,0.0,4.0,172960.62933333335
28.0,Female,Master,Senior Software Engineer,5.0,99747.0,1.0,0.0,0.0,3.0,151326.68852459016
52.0,Male,Bachelor,Back end Developer,25.0,168287.0,0.0,1.0,0.0,2.0,102352.56147540984
28.0,Female,Master,Full Stack Engineer,7.0,115920.0,1.0,0.0,0.0,3.0,126719.84090909091
32.0,Male,Master,Senior Project Engineer,11.0,128078.0,0.0,1.0,0.0,3.0,166224.75471698114
24.0,Female,Bachelor,Front end Developer,1.0,51265.0,1.0,0.0,0.0,2.0,85025.84166666666
43.0,Male,High School,Senior Software Engineer,22.0,165919.0,0.0,1.0,0.0,1.0,151326.68852459016
60.0,Female,PhD,Software Engineer Manager,34.0,188651.0,1.0,0.0,0.0,4.0,172960.62933333335
24.0,Male,Master,Back end Developer,0.0,55538.0,0.0,1.0,0.0,3.0,102352.56147540984
55.0,Male,Bachelor,Senior Project Engineer,28.0,193964.0,0.0,1.0,0.0,2.0,166224.75471698114
29.0,Female,Master,Full Stack Engineer,4.0,104702.0,1.0,0.0,0.0,3.0,126719.84090909091
44.0,Male,PhD,Software Engineer Manager,19.0,172955.0,0.0,1.0,0.0,4.0,172960.62933333335
40.0,Female,Master,Senior Software Engineer,16.0,138032.0,1.0,0.0,0.0,3.0,151326.68852459016
27.0,Male,Bachelor,Back end Developer,4.0,82683.0,0.0,1.0,0.0,2.0,102352.56147540984
43.0,Male,Master,Full Stack Engineer,17.0,155414.0,0.0,1.0,0.0,3.0,126719.84090909091
49.0,Female,High School,Senior Project Engineer,25.0,154207.0,1.0,0.0,0.0,1.0,166224.75471698114
30.0,Male,Master,Front end Developer,8.0,107895.0,0.0,1.0,0.0,3.0,85025.84166666666
42.0,Female,Bachelor,Senior Software Engineer,18.0,148446.0,1.0,0.0,0.0,2.0,151326.68852459016
26.0,Male,Master,Full Stack Engineer,4.0,102859.0,0.0,1.0,0.0,3.0,126719.84090909091
