user_ID,Age,Gender,Education Level,Job Title,Years of Experience,Salary
U2003,30.0,f,E03,J179,5.0,105000.0
U2004,50.0,m,E04,J177,19.0,200000.0
U2005,30.0,m,E02,J176,5.0,100000.0
U2006,42.0,m,E03,J175,13.0,170000.0
U2007,33.0,f,E02,J178,6.0,115000.0
U2008,45.0,m,E04,J177,16.0,185000.0
U2009,29.0,f,E02,J179,4.0,90000.0
U2010,27.0,m,,J180,7.0,100000.0
U2011,31.0,f,E02,J179,6.0,110000.0
U2012,37.0,m,E03,J175,10.0,150000.0
U2013,27.0,m,E02,J176,3.0,80000.0
U2014,50.0,m,E04,J177,18.0,195000.0
U2015,32.0,f,E03,J178,6.0,115000.0
U2016,36.0,m,E02,J175,8.0,135000.0
U2017,27.0,m,E02,J179,2.0,65000.0
U2018,43.0,f,E04,J177,14.0,190000.0
U2019,34.0,m,E03,J176,8.0,140000.0
U2020,46.0,m,E04,J175,16.0,185000.0
U2021,33.0,f,E02,J178,7.0,130000.0
U2022,30.0,f,E03,J179,5.0,105000.0
U2023,50.0,m,E04,J177,19.0,200000.0
U2024,30.0,m,E02,J176,5.0,100000.0
U2025,42.0,m,E03,J175,13.0,170000.0
U2026,33.0,f,E02,J178,6.0,115000.0
U2027,45.0,m,E04,J177,16.0,185000.0
U2028,29.0,f,E02,J179,4.0,90000.0
U2029,39.0,f,E03,J175,12.0,160000.0
U2030,27.0,m,E02,J176,3.0,80000.0
U2031,49.0,m,E04,J177,17.0,195000.0
U2032,32.0,f,E03,J178,6.0,115000.0
U2033,36.0,m,E02,J175,8.0,135000.0
U2034,27.0,m,E02,J179,2.0,65000.0
U2035,43.0,f,E04,J177,14.0,190000.0
U2036,34.0,m,E03,J176,8.0,140000.0
U2037,46.0,m,E04,J175,16.0,185000.0
U2038,33.0,f,E02,J178,7.0,130000.0
U2039,30.0,f,E03,J179,5.0,105000.0
U2040,50.0,m,E04,J177,19.0,200000.0
U2041,30.0,m,E02,J176,5.0,100000.0
U2042,42.0,m,E03,J175,13.0,170000.0
U2043,33.0,f,E02,J178,6.0,115000.0
U2044,45.0,m,E04,J177,16.0,185000.0
U2045,29.0,f,E02,J179,4.0,90000.0
U2046,39.0,f,E03,J175,12.0,160000.0
U2047,27.0,m,E02,J176,3.0,80000.0
U2048,49.0,m,E04,J177,17.0,195000.0
U2049,32.0,f,E03,J178,6.0,115000.0
U2050,36.0,m,E02,J175,8.0,135000.0
U2051,27.0,m,E02,J179,2.0,65000.0
U2052,43.0,f,E04,J177,14.0,190000.0
U2053,34.0,m,E03,J176,8.0,140000.0
U2054,46.0,m,E04,J175,16.0,185000.0
U2055,33.0,f,E02,J178,7.0,130000.0
U2056,30.0,f,E03,J179,5.0,105000.0
U2057,50.0,m,E04,J177,19.0,200000.0
U2058,30.0,m,E02,J176,5.0,100000.0
U2059,42.0,m,E03,J175,13.0,170000.0
U2060,33.0,f,E02,J178,6.0,115000.0
U2061,45.0,m,E04,J177,16.0,185000.0
U2062,29.0,f,E02,J179,4.0,90000.0
U2063,39.0,f,E03,J175,12.0,160000.0
U2064,27.0,m,E02,J176,3.0,80000.0
U2065,49.0,m,E04,J177,17.0,195000.0
U2066,32.0,f,E03,J178,6.0,115000.0
U2067,36.0,m,E02,J175,8.0,135000.0
U2068,27.0,m,E02,J179,2.0,65000.0
U2069,43.0,f,E04,J177,14.0,190000.0
U2070,34.0,m,E03,J176,8.0,140000.0
U2071,46.0,m,E04,J175,16.0,185000.0
U2072,33.0,f,E02,J178,7.0,130000.0
U2073,30.0,f,E03,J179,5.0,105000.0
U2074,50.0,m,E04,J177,19.0,200000.0
U2075,30.0,m,E02,J176,5.0,100000.0
U2076,42.0,m,E03,J175,13.0,170000.0
U2077,33.0,f,E02,J178,6.0,115000.0
U2078,45.0,m,E04,J177,16.0,185000.0
U2079,29.0,f,E02,J179,4.0,90000.0
U2080,39.0,f,E03,J175,12.0,160000.0
U2081,27.0,m,E02,J176,3.0,80000.0
U2082,49.0,m,E04,J177,17.0,195000.0
U2083,32.0,f,E03,J178,6.0,115000.0
U2084,36.0,m,E02,J175,8.0,135000.0
U2085,27.0,m,E02,J179,2.0,65000.0
U2086,43.0,f,E04,J177,14.0,190000.0
U2087,34.0,m,E03,J176,8.0,140000.0
U2088,46.0,m,E04,J175,16.0,185000.0
U2089,33.0,f,E02,J178,7.0,130000.0
U2090,30.0,f,E03,J179,5.0,105000.0
U2091,50.0,m,E04,J177,19.0,200000.0
U2092,30.0,m,E02,J176,5.0,100000.0
U2093,42.0,m,E03,J175,13.0,170000.0
U2094,33.0,f,E02,J178,6.0,115000.0
U2095,45.0,m,E04,J177,16.0,185000.0
U2096,29.0,f,E02,J179,4.0,90000.0
U2097,39.0,f,E03,J175,12.0,160000.0
U2098,27.0,m,E02,J176,3.0,80000.0
U2099,49.0,m,E04,J177,17.0,195000.0
U2100,32.0,f,E03,J178,6.0,115000.0
U2101,36.0,m,E02,J175,8.0,135000.0
U2102,27.0,m,E02,J179,2.0,65000.0
U2103,43.0,f,E04,J177,14.0,190000.0
U2104,34.0,m,E03,J176,8.0,140000.0
U2105,46.0,m,E04,J175,16.0,185000.0
U2106,33.0,f,E02,J178,7.0,130000.0
U2107,30.0,f,E03,J179,5.0,105000.0
U2108,50.0,m,E04,J177,19.0,200000.0
U2109,30.0,m,E02,J176,5.0,100000.0
U2110,42.0,m,E03,J175,13.0,170000.0
U2111,33.0,f,E02,J178,6.0,115000.0
U2112,45.0,m,E04,J177,16.0,185000.0
U2113,29.0,f,E02,J179,4.0,90000.0
U2114,39.0,f,E03,J175,12.0,160000.0
U2115,27.0,m,E02,J176,3.0,80000.0
U2116,49.0,m,E04,J177,17.0,195000.0
U2117,32.0,f,E03,J178,6.0,115000.0
U2118,36.0,m,E02,J175,8.0,135000.0
U2119,27.0,m,E02,J179,2.0,65000.0
U2120,43.0,f,E04,J177,14.0,190000.0
U2121,34.0,m,E03,J176,8.0,140000.0
U2122,46.0,m,E04,J175,16.0,185000.0
U2123,33.0,f,E02,J178,7.0,130000.0
U2124,30.0,f,E03,J179,5.0,105000.0
U2125,50.0,m,E04,J177,19.0,200000.0
U2126,30.0,m,E02,J176,5.0,100000.0
U2127,42.0,m,E03,J175,13.0,170000.0
U2128,33.0,f,E02,J178,6.0,115000.0
U2129,45.0,m,E04,J177,16.0,185000.0
U2130,29.0,f,E02,J179,4.0,90000.0
U2131,31.0,m,E03,J175,8.0,130000.0
U2132,27.0,m,E02,J176,3.0,80000.0
U2133,43.0,m,E04,J177,15.0,180000.0
U2134,35.0,f,E03,J178,8.0,140000.0
U2135,42.0,m,E02,J175,12.0,160000.0
U2136,28.0,f,E02,J179,2.0,55000.0
U2137,44.0,f,E04,J177,16.0,190000.0
U2138,32.0,m,E03,J176,7.0,120000.0
U2139,48.0,m,E04,J175,18.0,200000.0
U2140,30.0,f,E02,J178,5.0,100000.0
U2141,34.0,m,E03,J179,9.0,150000.0
U2142,37.0,f,E02,J175,11.0,170000.0
U2143,26.0,m,E02,J176,2.0,65000.0
U2144,49.0,f,E04,J177,19.0,210000.0
U2145,29.0,m,E02,J178,4.0,90000.0
U2146,41.0,m,E03,J175,14.0,180000.0
U2147,31.0,f,E02,J179,6.0,110000.0
U2148,37.0,m,E03,J175,10.0,150000.0
U2149,27.0,m,E02,J176,3.0,80000.0
U2150,50.0,m,E04,J177,18.0,195000.0
U2151,32.0,f,E03,J178,6.0,115000.0
U2152,36.0,m,E02,J175,8.0,135000.0
U2153,27.0,m,E02,J179,2.0,65000.0
U2154,43.0,f,E04,J177,14.0,190000.0
U2155,34.0,m,E03,J176,8.0,140000.0
U2156,46.0,m,E04,J175,16.0,185000.0
U2157,33.0,f,E02,J178,7.0,130000.0
U2158,30.0,f,E03,J179,5.0,105000.0
U2159,50.0,m,E04,J177,19.0,200000.0
U2160,30.0,m,E02,J176,5.0,100000.0
U2161,42.0,m,E03,J175,13.0,170000.0
U2162,33.0,f,E02,J178,6.0,115000.0
U2163,45.0,m,E04,J177,16.0,185000.0
U2164,29.0,f,E02,J179,4.0,90000.0
U2165,39.0,f,E03,J175,12.0,160000.0
U2166,27.0,m,E02,J176,3.0,80000.0
U2167,49.0,m,E04,J177,17.0,195000.0
U2168,32.0,f,E03,J178,6.0,115000.0
U2169,36.0,m,E02,J175,8.0,135000.0
U2170,27.0,m,E02,J179,2.0,65000.0
U2171,43.0,f,E04,J177,14.0,190000.0
U2172,34.0,m,E03,J176,8.0,140000.0
U2173,46.0,m,E04,J175,16.0,185000.0
U2174,33.0,f,E02,J178,7.0,130000.0
U2175,30.0,f,E03,J179,5.0,105000.0
U2176,50.0,m,E04,J177,19.0,200000.0
U2177,30.0,m,E02,J176,5.0,100000.0
U2178,42.0,m,E03,J175,13.0,170000.0
U2179,33.0,f,E02,J178,6.0,115000.0
U2180,45.0,m,E04,J177,16.0,185000.0
U2181,29.0,f,E02,J179,4.0,90000.0
U2182,39.0,f,E03,J175,12.0,160000.0
U2183,27.0,m,E02,J176,3.0,80000.0
U2184,49.0,m,E04,J177,17.0,195000.0
U2185,32.0,f,E03,J178,6.0,115000.0
U2186,36.0,m,E02,J175,8.0,135000.0
U2187,27.0,m,E02,J179,2.0,65000.0
U2188,43.0,f,E04,J177,14.0,190000.0
U2189,34.0,m,E03,J176,8.0,140000.0
U2190,46.0,f,E04,J177,16.0,185000.0
U2191,33.0,m,E02,J178,7.0,130000.0
U2192,30.0,m,E03,J179,5.0,105000.0
U2193,50.0,m,E04,J175,20.0,210000.0
U2194,31.0,m,E02,J176,6.0,95000.0
U2195,39.0,f,E03,J175,11.0,170000.0
U2196,27.0,m,E02,J179,2.0,65000.0
U2197,44.0,f,E04,J177,16.0,190000.0
U2198,32.0,m,E03,J176,7.0,120000.0
U2199,48.0,m,E04,J175,19.0,200000.0
U2200,30.0,f,E02,J178,5.0,100000.0
U2201,34.0,m,E03,J179,9.0,150000.0
U2202,37.0,f,E02,J175,11.0,170000.0
U2203,26.0,m,E02,J176,2.0,65000.0
U2204,49.0,f,E04,J177,19.0,210000.0
U2205,29.0,m,E02,J178,4.0,90000.0
U2206,41.0,m,E03,J175,14.0,180000.0
U2207,31.0,f,E02,J179,6.0,110000.0
U2208,37.0,m,E03,J175,10.0,150000.0
U2209,27.0,m,E02,J176,3.0,80000.0
U2210,50.0,m,E04,J177,18.0,195000.0
U2211,32.0,f,E03,J178,6.0,115000.0
U2212,36.0,m,E02,J175,8.0,135000.0
U2213,27.0,m,E02,J179,2.0,65000.0
U2214,43.0,f,E04,J177,14.0,190000.0
U2215,34.0,m,E03,J176,8.0,140000.0
U2216,46.0,m,E04,J175,16.0,185000.0
U2217,33.0,f,E02,J178,7.0,130000.0
U2218,30.0,f,E03,J179,5.0,105000.0
U2219,50.0,m,E04,J177,19.0,200000.0
U2220,30.0,m,E02,J176,5.0,100000.0
U2221,42.0,m,E03,J175,13.0,170000.0
U2222,33.0,f,E02,J178,6.0,115000.0
U2223,45.0,m,E04,J177,16.0,185000.0
U2224,29.0,f,E02,J179,4.0,90000.0
U2225,39.0,f,E03,J175,12.0,160000.0
U2226,27.0,m,E02,J176,3.0,80000.0
U2227,49.0,m,E04,J177,17.0,195000.0
U2228,32.0,f,E03,J178,6.0,115000.0
U2229,36.0,m,E02,J175,8.0,135000.0
U2230,27.0,m,E02,J179,2.0,65000.0
U2231,43.0,f,E04,J177,14.0,190000.0
U2232,34.0,m,E03,J176,8.0,140000.0
U2233,46.0,m,E04,J175,16.0,185000.0
U2234,33.0,f,E02,J178,7.0,130000.0
U2235,30.0,f,E03,J179,5.0,105000.0
U2236,50.0,m,E04,J177,19.0,200000.0
U2237,30.0,m,E02,J176,5.0,100000.0
U2238,42.0,m,E03,J175,13.0,170000.0
U2239,33.0,f,E02,J178,6.0,115000.0
U2240,45.0,m,E04,J177,16.0,185000.0
U2241,29.0,f,E02,J179,4.0,90000.0
U2242,39.0,f,E03,J175,12.0,160000.0
U2243,27.0,m,E02,J176,3.0,80000.0
U2244,49.0,m,E04,J177,17.0,195000.0
U2245,32.0,f,E03,J178,6.0,115000.0
U2246,36.0,m,E02,J175,8.0,135000.0
U2247,27.0,m,E02,J179,2.0,65000.0
U2248,43.0,f,E04,J177,14.0,190000.0
U2249,34.0,m,E03,J176,8.0,140000.0
U2250,28.0,m,E02,J001,4.0,75000.0
U2251,33.0,f,E03,J002,7.0,95000.0
U2252,22.0,m,E02,J181,1.0,50000.0
U2253,44.0,m,E04,J057,15.0,180000.0
U2254,29.0,f,E02,J011,3.0,65000.0
U2255,31.0,m,E03,J007,6.0,120000.0
U2256,25.0,f,E03,J001,2.0,60000.0
U2257,38.0,m,E02,J033,10.0,150000.0
U2258,27.0,m,E02,J001,3.0,70000.0
U2259,46.0,f,E04,J182,20.0,220000.0
U2260,33.0,m,E03,J002,8.0,100000.0
U2261,24.0,f,E02,J011,2.0,55000.0
U2262,36.0,m,E04,J057,12.0,170000.0
U2263,30.0,f,E02,J001,5.0,90000.0
U2264,29.0,m,E02,J181,4.0,80000.0
U2265,42.0,m,E03,J007,14.0,180000.0
U2266,26.0,m,E02,J011,2.0,60000.0
U2267,35.0,f,E03,J002,9.0,120000.0
U2268,27.0,f,E02,J001,3.0,70000.0
U2269,48.0,m,E04,J182,18.0,210000.0
U2270,34.0,m,E03,J033,9.0,140000.0
U2271,23.0,f,E02,J001,1.0,50000.0
U2272,32.0,m,E03,J007,7.0,110000.0
U2273,25.0,f,E03,J001,2.0,60000.0
U2274,37.0,m,E02,J002,11.0,160000.0
U2275,28.0,m,E02,J001,4.0,75000.0
U2276,41.0,f,E04,J182,16.0,200000.0
U2277,34.0,m,E03,J002,8.0,100000.0
U2278,24.0,f,E02,J011,2.0,55000.0
U2279,36.0,m,E04,J057,12.0,170000.0
U2280,30.0,f,E02,J001,5.0,90000.0
U2281,29.0,m,E02,J181,4.0,80000.0
U2282,42.0,m,E03,J007,14.0,180000.0
U2283,26.0,m,E02,J011,2.0,60000.0
U2284,35.0,f,E03,J002,9.0,120000.0
U2285,27.0,f,E02,J001,3.0,70000.0
U2286,48.0,m,E04,J182,18.0,210000.0
U2287,34.0,m,E03,J033,9.0,140000.0
U2288,23.0,f,E02,J001,1.0,50000.0
U2289,32.0,m,E03,J007,7.0,110000.0
U2290,25.0,f,E03,J001,2.0,60000.0
U2291,37.0,m,E02,J002,11.0,160000.0
U2292,28.0,m,E02,J001,4.0,75000.0
U2293,41.0,f,E04,J182,16.0,200000.0
U2294,34.0,m,E03,J002,8.0,100000.0
U2295,24.0,f,E02,J011,2.0,55000.0
U2296,36.0,m,E04,J057,12.0,170000.0
U2297,30.0,f,E02,J001,5.0,90000.0
U2298,29.0,m,E02,J181,4.0,80000.0
U2299,42.0,m,E03,J007,14.0,180000.0
U2300,26.0,m,E02,J011,2.0,60000.0
U2301,35.0,f,E03,J002,9.0,120000.0
U2302,27.0,f,E02,J001,3.0,70000.0
U2303,48.0,m,E04,J182,18.0,210000.0
U2304,34.0,m,E03,J033,9.0,140000.0
U2305,23.0,f,E02,J001,1.0,50000.0
U2306,32.0,m,E03,J007,7.0,110000.0
U2307,25.0,f,E03,J001,2.0,60000.0
U2308,37.0,m,E02,J002,11.0,160000.0
U2309,28.0,m,E02,J001,4.0,75000.0
U2310,41.0,f,E04,J182,16.0,200000.0
U2311,34.0,m,E03,J002,8.0,100000.0
U2312,24.0,f,E02,J011,2.0,55000.0
U2313,36.0,m,E04,J057,12.0,170000.0
U2314,30.0,f,E02,J001,5.0,90000.0
U2315,29.0,m,E02,J181,4.0,80000.0
U2316,42.0,m,E03,J007,14.0,180000.0
U2317,26.0,m,E02,J011,2.0,60000.0
U2318,35.0,f,E03,J002,9.0,120000.0
U2319,27.0,f,E02,J001,3.0,70000.0
U2320,48.0,m,E04,J182,18.0,210000.0
U2321,34.0,m,E03,J033,9.0,140000.0
U2322,23.0,f,E02,J001,1.0,50000.0
U2323,32.0,m,E03,J007,7.0,110000.0
U2324,25.0,f,E03,J001,2.0,60000.0
U2325,37.0,m,E02,J002,11.0,160000.0
U2326,28.0,m,E02,J001,4.0,75000.0
U2327,41.0,f,E04,J182,16.0,200000.0
U2328,34.0,m,E03,J002,8.0,100000.0
U2329,24.0,f,E02,J011,2.0,55000.0
U2330,36.0,m,E04,J057,12.0,170000.0
U2331,30.0,f,E02,J001,5.0,90000.0
U2332,29.0,m,E02,J181,4.0,80000.0
U2333,42.0,m,E03,J007,14.0,180000.0
U2334,26.0,m,E02,J011,2.0,60000.0
U2335,35.0,f,E03,J002,9.0,120000.0
U2336,27.0,f,E02,J001,3.0,70000.0
U2337,48.0,m,E04,J182,18.0,210000.0
U2338,34.0,m,E03,J033,9.0,140000.0
U2339,23.0,f,E02,J001,1.0,50000.0
U2340,32.0,m,E03,J007,7.0,110000.0
U2341,25.0,f,E03,J001,2.0,60000.0
U2342,37.0,m,E02,J002,11.0,160000.0
U2343,28.0,m,E02,J001,4.0,75000.0
U2344,41.0,f,E04,J182,16.0,200000.0
U2345,34.0,m,E03,J002,8.0,100000.0
U2346,24.0,f,E02,J011,2.0,55000.0
U2347,36.0,m,E04,J057,12.0,170000.0
U2348,30.0,f,E02,J001,5.0,90000.0
U2349,29.0,m,E02,J181,4.0,80000.0
U2350,42.0,m,E03,J007,14.0,180000.0
U2351,26.0,m,E02,J011,2.0,60000.0
U2352,35.0,f,E03,J002,9.0,120000.0
U2353,27.0,f,E02,J001,3.0,70000.0
U2354,48.0,m,E04,J182,18.0,210000.0
U2355,34.0,m,E03,J033,9.0,140000.0
U2356,23.0,f,E02,J001,1.0,50000.0
U2357,32.0,m,E03,J007,7.0,110000.0
U2358,25.0,f,E03,J001,2.0,60000.0
U2359,37.0,m,E02,J002,11.0,160000.0
U2360,28.0,m,E02,J001,4.0,75000.0
U2361,41.0,f,E04,J182,16.0,200000.0
U2362,34.0,m,E03,J002,8.0,100000.0
U2363,24.0,f,E02,J011,2.0,55000.0
U2364,36.0,m,E04,J057,12.0,170000.0
U2365,30.0,f,E02,J001,5.0,90000.0
U2366,29.0,m,E02,J181,4.0,80000.0
U2367,42.0,m,E03,J007,14.0,180000.0
U2368,26.0,m,E02,J011,2.0,60000.0
U2369,35.0,f,E03,J002,9.0,120000.0
U2370,27.0,f,E02,J001,3.0,70000.0
U2371,48.0,m,E04,J182,18.0,210000.0
U2372,34.0,m,E03,J033,9.0,140000.0
U2373,23.0,f,E02,J001,1.0,50000.0
U2374,34.0,f,E02,J178,8.0,122485.0
U2375,25.0,m,E04,J175,12.0,169159.0
U2376,43.0,m,E03,J068,21.0,187081.0
U2377,53.0,o,E01,J177,31.0,166109.0
U2378,27.0,f,E03,J179,5.0,78354.0
U2379,25.0,m,E02,J176,2.0,90249.0
U2380,29.0,f,E03,J068,6.0,132720.0
U2381,52.0,m,E04,J175,23.0,161568.0
U2382,41.0,m,E03,J179,13.0,127346.0
U2383,49.0,f,E02,J176,19.0,120177.0
U2384,25.0,o,E01,J178,2.0,69032.0
U2385,35.0,m,E03,J177,8.0,101332.0
U2386,57.0,f,E04,J178,30.0,121450.0
U2387,35.0,f,E02,J177,12.0,166375.0
U2388,43.0,m,E03,J068,21.0,185119.0
U2389,37.0,f,E02,J178,10.0,149217.0
U2390,50.0,m,E03,J175,21.0,166512.0
U2391,52.0,f,E03,J068,28.0,186963.0
U2392,26.0,m,E02,J176,3.0,75072.0
U2393,34.0,f,E03,J178,10.0,163398.0
U2394,30.0,m,E01,J177,11.0,103947.0
U2395,60.0,f,E04,J175,33.0,179180.0
U2396,50.0,m,E02,J176,23.0,175966.0
U2397,58.0,m,E03,J068,27.0,190004.0
U2398,35.0,f,E03,J178,10.0,152039.0
U2399,28.0,m,E03,J179,5.0,76742.0
U2400,57.0,f,E04,J175,33.0,191790.0
U2401,46.0,f,E02,J068,20.0,139398.0
U2402,28.0,m,E01,J176,7.0,95845.0
U2403,34.0,m,E03,J178,12.0,160976.0
U2404,33.0,f,E03,J177,9.0,126753.0
U2405,37.0,o,E03,J178,14.0,161393.0
U2406,33.0,m,E03,J068,8.0,139817.0
U2407,53.0,m,E04,J175,25.0,181714.0
U2408,35.0,f,E02,J176,10.0,114776.0
U2409,30.0,m,E03,J178,6.0,105725.0
U2410,24.0,f,E01,J177,1.0,52731.0
U2411,36.0,m,E03,J179,8.0,106492.0
U2412,27.0,f,E02,J178,4.0,73895.0
U2413,23.0,m,E04,J175,1.0,119836.0
U2414,28.0,f,E03,J068,5.0,99747.0
U2415,52.0,m,E02,J176,25.0,168287.0
U2416,28.0,f,E03,J178,7.0,115920.0
U2417,32.0,m,E03,J177,11.0,128078.0
U2418,24.0,f,E02,J179,1.0,51265.0
U2419,43.0,m,E01,J068,22.0,165919.0
U2420,60.0,f,E04,J175,34.0,188651.0
U2421,24.0,m,E03,J176,0.0,55538.0
U2422,55.0,m,E02,J177,28.0,193964.0
U2423,29.0,f,E03,J178,4.0,104702.0
U2424,44.0,m,E04,J175,19.0,172955.0
U2425,40.0,f,E03,J068,16.0,138032.0
U2426,27.0,m,E02,J176,4.0,82683.0
U2427,43.0,m,E03,J178,17.0,155414.0
U2428,49.0,f,E01,J177,25.0,154207.0
U2429,30.0,m,E03,J179,8.0,107895.0
U2430,42.0,f,E02,J068,18.0,148446.0
U2431,26.0,m,E03,J178,4.0,102859.0
U2432,41.0,f,E04,J175,13.0,138662.0
U2433,46.0,m,E02,J177,23.0,181699.0
U2434,57.0,f,E03,J178,33.0,188232.0
U2435,22.0,f,E01,J176,0.0,51832.0
U2436,54.0,m,E04,J175,28.0,188484.0
U2437,42.0,f,E03,J068,16.0,138286.0
U2438,49.0,m,E02,J178,22.0,181132.0
U2439,27.0,f,E03,J176,4.0,73938.0
U2440,36.0,m,E02,J177,14.0,119224.0
U2441,31.0,f,E03,J178,6.0,101186.0
U2442,39.0,m,E03,J175,14.0,142360.0
U2443,41.0,f,E02,J177,20.0,151315.0
U2444,48.0,m,E04,J178,23.0,181021.0
U2445,39.0,f,E03,J068,15.0,134641.0
U2446,48.0,m,E02,J179,23.0,173851.0
U2447,31.0,o,E01,J176,8.0,104127.0
U2448,47.0,m,E03,J177,25.0,178859.0
U2449,29.0,f,E04,J178,5.0,98568.0
U2450,32.0,m,E02,J175,9.0,104661.0
U2451,38.0,f,E03,J068,13.0,134858.0
U2452,34.0,m,E02,J176,10.0,94502.0
U2453,23.0,o,E01,J179,2.0,62852.0
U2454,34.0,f,E02,J178,8.0,122485.0
U2455,25.0,m,E04,J175,12.0,169159.0
U2456,43.0,m,E03,J068,21.0,187081.0
U2457,53.0,o,E01,J177,31.0,166109.0
U2458,27.0,f,E03,J179,5.0,78354.0
U2459,25.0,m,E02,J176,2.0,90249.0
U2460,29.0,f,E03,J068,6.0,132720.0
U2461,52.0,m,E04,J175,23.0,161568.0
U2462,41.0,m,E03,J179,13.0,127346.0
U2463,49.0,f,E02,J176,19.0,120177.0
U2464,25.0,o,E01,J178,2.0,69032.0
U2465,35.0,m,E03,J177,8.0,101332.0
U2466,57.0,f,E04,J178,30.0,121450.0
U2467,35.0,f,E02,J177,12.0,166375.0
U2468,43.0,m,E03,J068,21.0,185119.0
U2469,37.0,f,E02,J178,10.0,149217.0
U2470,50.0,m,E03,J175,21.0,166512.0
U2471,52.0,f,E03,J068,28.0,186963.0
U2472,26.0,m,E02,J176,3.0,75072.0
U2473,34.0,f,E03,J178,10.0,163398.0
U2474,30.0,m,E01,J177,11.0,103947.0
U2475,60.0,f,E04,J175,33.0,179180.0
U2476,50.0,m,E02,J176,23.0,175966.0
U2477,58.0,m,E03,J068,27.0,190004.0
U2478,35.0,f,E03,J178,10.0,152039.0
U2479,28.0,m,E03,J179,5.0,76742.0
U2480,57.0,f,E04,J175,33.0,191790.0
U2481,46.0,f,E02,J068,20.0,139398.0
U2482,28.0,m,E01,J176,7.0,95845.0
U2483,34.0,m,E03,J178,12.0,160976.0
U2484,33.0,f,E03,J177,9.0,126753.0
U2485,37.0,o,E03,J178,14.0,161393.0
U2486,33.0,m,E03,J068,8.0,139817.0
U2487,53.0,m,E04,J175,25.0,181714.0
U2488,35.0,f,E02,J176,10.0,114776.0
U2489,30.0,m,E03,J178,6.0,105725.0
U2490,24.0,f,E01,J177,1.0,52731.0
U2491,36.0,m,E03,J179,8.0,106492.0
U2492,27.0,f,E02,J178,4.0,73895.0
U2493,23.0,m,E04,J175,1.0,119836.0
U2494,28.0,f,E03,J068,5.0,99747.0
U2495,52.0,m,E02,J176,25.0,168287.0
U2496,28.0,f,E03,J178,7.0,115920.0
U2497,32.0,m,E03,J177,11.0,128078.0
U2498,24.0,f,E02,J179,1.0,51265.0
U2499,43.0,m,E01,J068,22.0,165919.0
U2500,60.0,f,E04,J175,34.0,188651.0
U2501,24.0,m,E03,J176,0.0,55538.0
U2502,55.0,m,E02,J177,28.0,193964.0
U2503,29.0,f,E03,J178,4.0,104702.0
U2504,44.0,m,E04,J175,19.0,172955.0
U2505,40.0,f,E03,J068,16.0,138032.0
U2506,27.0,m,E02,J176,4.0,82683.0
U2507,43.0,m,E03,J178,17.0,155414.0
U2508,49.0,f,E01,J177,25.0,154207.0
U2509,30.0,m,E03,J179,8.0,107895.0
U2510,42.0,f,E02,J068,18.0,148446.0
U2511,26.0,m,E03,J178,4.0,102859.0
U2512,41.0,f,E04,J175,13.0,138662.0
U2513,46.0,m,E02,J177,23.0,181699.0
U2514,57.0,f,E03,J178,33.0,188232.0
U2515,22.0,f,E01,J176,0.0,51832.0
U2516,54.0,m,E04,J175,28.0,188484.0
U2517,42.0,f,E03,J068,16.0,138286.0
U2518,49.0,m,E02,J178,22.0,181132.0
U2519,27.0,f,E03,J176,4.0,73938.0
U2520,36.0,m,E02,J177,14.0,119224.0
U2521,31.0,f,E03,J178,6.0,101186.0
U2522,39.0,m,E03,J175,14.0,142360.0
U2523,41.0,f,E02,J177,20.0,151315.0
U2524,48.0,m,E04,J178,23.0,181021.0
U2525,39.0,f,E03,J068,15.0,134641.0
U2526,48.0,m,E02,J179,23.0,173851.0
U2527,31.0,o,E01,J176,8.0,104127.0
U2528,47.0,m,E03,J177,25.0,178859.0
U2529,29.0,f,E04,J178,5.0,98568.0
U2530,32.0,m,E02,J175,9.0,104661.0
U2531,38.0,f,E03,J068,13.0,134858.0
U2532,34.0,m,E02,J176,10.0,94502.0
U2533,23.0,o,E01,J179,2.0,62852.0
U2534,36.0,m,E02,J179,14.0,139095.0
U2535,30.0,f,E03,J177,5.0,106278.0
U2536,28.0,m,E03,J178,4.0,90452.0
U2537,46.0,f,E04,J175,23.0,168304.0
U2538,34.0,m,E02,J176,10.0,126593.0
U2539,44.0,m,E03,J068,19.0,152203.0
U2540,55.0,f,E04,J175,30.0,183138.0
U2541,35.0,m,E03,J178,9.0,130275.0
U2542,54.0,m,E02,J177,29.0,191915.0
U2543,23.0,f,E01,J176,2.0,62807.0
U2544,46.0,m,E03,J068,21.0,174305.0
U2545,33.0,f,E02,J178,9.0,133326.0
U2546,26.0,m,E03,J179,4.0,75656.0
U2547,43.0,f,E04,J175,19.0,155944.0
U2548,36.0,m,E03,J178,11.0,137775.0
U2549,23.0,f,E02,J177,0.0,51831.0
U2550,49.0,m,E03,J175,22.0,182237.0
U2551,35.0,f,E03,J178,10.0,151901.0
U2552,31.0,m,E02,J176,8.0,100052.0
U2553,54.0,o,E01,J068,29.0,158254.0
U2554,43.0,m,E03,J178,20.0,167207.0
U2555,33.0,f,E03,J177,10.0,112439.0
U2556,52.0,f,E04,J175,29.0,194214.0
U2557,28.0,m,E02,J178,5.0,84407.0
U2558,36.0,f,E03,J068,13.0,139413.0
U2559,43.0,m,E02,J177,20.0,143084.0
U2560,50.0,f,E03,J178,25.0,192344.0
